z,y,x
3219,7469,5204
3220,7468,5204
3221,7468,5205
3222,7468,5206
3223,7468,5207
3224,7468,5208
3225,7468,5208
3226,7468,5208
3227,7468,5208
3228,7468,5208
3229,7468,5208
3230,7468,5208
3231,7468,5208
3232,7468,5208
3233,7468,5208
3234,7468,5208
3235,7468,5208
3236,7468,5208
3237,7467,5210
3238,7466,5212
3239,7465,5214
3240,7464,5216
3241,7463,5216
3242,7462,5216
3243,7461,5216
3244,7460,5216
3245,7459,5218
3246,7458,5220
3247,7457,5222
3248,7456,5224
3249,7452,5228
3250,7448,5232
3251,7444,5236
3252,7440,5240
3253,7440,5240
3254,7440,5240
3255,7440,5240
3256,7440,5240
3257,7440,5240
3258,7440,5240
3259,7440,5240
3260,7440,5240
3261,7440,5240
3262,7440,5240
3263,7440,5240
3264,7440,5240
3265,7434,5252
3266,7428,5264
3267,7422,5276
3268,7416,5288
3269,7416,5288
3270,7416,5288
3271,7416,5288
3272,7416,5288
3273,7415,5290
3274,7414,5292
3275,7413,5294
3276,7412,5296
3277,7412,5297
3278,7412,5298
3279,7412,5299
3280,7412,5300
3281,7412,5300
3282,7412,5300
3283,7412,5300
3284,7412,5300
3285,7412,5300
3286,7412,5300
3287,7412,5300
3288,7412,5300
3289,7412,5300
3290,7412,5300
3291,7412,5300
3292,7412,5300
3293,7412,5301
3294,7412,5302
3295,7412,5303
3296,7412,5304
3297,7412,5307
3298,7412,5310
3299,7412,5313
3300,7412,5316
3301,7411,5318
3302,7410,5320
3303,7409,5322
3304,7408,5324
3305,7407,5324
3306,7406,5324
3307,7405,5324
3308,7404,5324
3309,7404,5325
3310,7404,5326
3311,7404,5327
3312,7404,5328
3313,7404,5329
3314,7404,5330
3315,7404,5331
3316,7404,5332
3317,7402,5334
3318,7400,5336
3319,7398,5338
3320,7396,5340
3321,7395,5343
3322,7394,5346
3323,7393,5349
3324,7392,5352
3325,7391,5354
3326,7390,5356
3327,7389,5358
3328,7388,5360
3329,7384,5370
3330,7380,5380
3331,7376,5390
3332,7372,5400
3333,7371,5400
3334,7370,5400
3335,7369,5400
3336,7368,5400
3337,7368,5401
3338,7368,5402
3339,7368,5403
3340,7368,5404
3341,7368,5404
3342,7368,5404
3343,7368,5404
3344,7368,5404
3345,7368,5404
3346,7368,5404
3347,7368,5404
3348,7368,5404
3349,7368,5404
3350,7368,5404
3351,7368,5404
3352,7368,5404
3353,7367,5404
3354,7366,5404
3355,7365,5404
3356,7364,5404
3357,7364,5404
3358,7364,5404
3359,7364,5404
3360,7364,5404
3361,7363,5404
3362,7362,5404
3363,7361,5404
3364,7360,5404
3365,7359,5405
3366,7358,5406
3367,7357,5407
3368,7356,5408
3369,7355,5408
3370,7354,5408
3371,7353,5408
3372,7352,5408
3373,7350,5409
3374,7348,5410
3375,7346,5411
3376,7344,5412
3377,7343,5413
3378,7342,5414
3379,7341,5415
3380,7340,5416
3381,7339,5417
3382,7338,5418
3383,7337,5419
3384,7336,5420
3385,7336,5420
3386,7336,5420
3387,7336,5420
3388,7336,5420
3389,7335,5420
3390,7334,5420
3391,7333,5420
3392,7332,5420
3393,7329,5422
3394,7326,5424
3395,7323,5426
3396,7320,5428
3397,7319,5429
3398,7318,5430
3399,7317,5431
3400,7316,5432
3401,7316,5432
3402,7316,5432
3403,7316,5432
3404,7316,5432
3405,7315,5433
3406,7314,5434
3407,7313,5435
3408,7312,5436
3409,7311,5437
3410,7310,5438
3411,7309,5439
3412,7308,5440
3413,7305,5443
3414,7302,5446
3415,7299,5449
3416,7296,5452
3417,7294,5455
3418,7292,5458
3419,7290,5461
3420,7288,5464
3421,7286,5466
3422,7284,5468
3423,7282,5470
3424,7280,5472
3425,7276,5474
3426,7272,5476
3427,7268,5478
3428,7264,5480
3429,7259,5483
3430,7254,5486
3431,7249,5489
3432,7244,5492
3433,7241,5493
3434,7238,5494
3435,7235,5495
3436,7232,5496
3437,7231,5496
3438,7230,5496
3439,7229,5496
3440,7228,5496
3441,7228,5496
3442,7228,5496
3443,7228,5496
3444,7228,5496
3445,7226,5496
3446,7224,5496
3447,7222,5496
3448,7220,5496
3449,7220,5496
3450,7220,5496
3451,7220,5496
3452,7220,5496
3453,7220,5496
3454,7220,5496
3455,7220,5496
3456,7220,5496
3457,7210,5497
3458,7200,5498
3459,7190,5499
3460,7180,5500
3461,7179,5500
3462,7178,5500
3463,7177,5500
3464,7176,5500
3465,7172,5501
3466,7168,5502
3467,7164,5503
3468,7160,5504
3469,7159,5505
3470,7158,5506
3471,7157,5507
3472,7156,5508
3473,7154,5509
3474,7152,5510
3475,7150,5511
3476,7148,5512
3477,7148,5512
3478,7148,5512
3479,7148,5512
3480,7148,5512
3481,7147,5512
3482,7146,5512
3483,7145,5512
3484,7144,5512
3485,7143,5512
3486,7142,5512
3487,7141,5512
3488,7140,5512
3489,7139,5512
3490,7138,5512
3491,7137,5512
3492,7136,5512
3493,7136,5513
3494,7136,5514
3495,7136,5515
3496,7136,5516
3497,7135,5516
3498,7134,5516
3499,7133,5516
3500,7132,5516
3501,7132,5516
3502,7132,5516
3503,7132,5516
3504,7132,5516
3505,7131,5516
3506,7130,5516
3507,7129,5516
3508,7128,5516
3509,7128,5516
3510,7128,5516
3511,7128,5516
3512,7128,5516
3513,7128,5516
3514,7128,5516
3515,7128,5516
3516,7128,5516
3517,7127,5516
3518,7126,5516
3519,7125,5516
3520,7124,5516
3521,7122,5514
3522,7120,5512
3523,7118,5510
3524,7116,5508
3525,7115,5508
3526,7114,5508
3527,7113,5508
3528,7112,5508
3529,7111,5507
3530,7110,5506
3531,7109,5505
3532,7108,5504
3533,7108,5504
3534,7108,5504
3535,7108,5504
3536,7108,5504
3537,7108,5504
3538,7108,5504
3539,7108,5504
3540,7108,5504
3541,7108,5504
3542,7108,5504
3543,7108,5504
3544,7108,5504
3545,7108,5504
3546,7108,5504
3547,7108,5504
3548,7108,5504
3549,7108,5504
3550,7108,5504
3551,7108,5504
3552,7108,5504
3553,7108,5504
3554,7108,5504
3555,7108,5504
3556,7108,5504
3557,7107,5504
3558,7106,5504
3559,7105,5504
3560,7104,5504
3561,7101,5503
3562,7098,5502
3563,7095,5501
3564,7092,5500
3565,7090,5499
3566,7088,5498
3567,7086,5497
3568,7084,5496
3569,7083,5495
3570,7082,5494
3571,7081,5493
3572,7080,5492
3573,7079,5491
3574,7078,5490
3575,7077,5489
3576,7076,5488
3577,7075,5487
3578,7074,5486
3579,7073,5485
3580,7072,5484
3581,7070,5484
3582,7068,5484
3583,7066,5484
3584,7064,5484
3585,7059,5483
3586,7054,5482
3587,7049,5481
3588,7044,5480
3589,7043,5480
3590,7042,5480
3591,7041,5480
3592,7040,5480
3593,7039,5480
3594,7038,5480
3595,7037,5480
3596,7036,5480
3597,7036,5480
3598,7036,5480
3599,7036,5480
3600,7036,5480
3601,7035,5480
3602,7034,5480
3603,7033,5480
3604,7032,5480
3605,7032,5480
3606,7032,5480
3607,7032,5480
3608,7032,5480
3609,7031,5480
3610,7030,5480
3611,7029,5480
3612,7028,5480
3613,7028,5480
3614,7028,5480
3615,7028,5480
3616,7028,5480
3617,7027,5480
3618,7026,5480
3619,7025,5480
3620,7024,5480
3621,7024,5480
3622,7024,5480
3623,7024,5480
3624,7024,5480
3625,7024,5480
3626,7024,5480
3627,7024,5480
3628,7024,5480
3629,7023,5480
3630,7022,5480
3631,7021,5480
3632,7020,5480
3633,7020,5480
3634,7020,5480
3635,7020,5480
3636,7020,5480
3637,7019,5480
3638,7018,5480
3639,7017,5480
3640,7016,5480
3641,7015,5480
3642,7014,5480
3643,7013,5480
3644,7012,5480
3645,7011,5480
3646,7010,5480
3647,7009,5480
3648,7008,5480
3649,7008,5480
3650,7008,5480
3651,7008,5480
3652,7008,5480
3653,6778,5718
3654,6548,5956
3655,6318,6194
3656,6088,6432
3657,6098,6418
3658,6108,6404
3659,6118,6390
3660,6128,6376
3661,6128,6376
3662,6128,6376
3663,6128,6376
3664,6128,6376
3665,6128,6376
3666,6128,6376
3667,6128,6376
3668,6128,6376
3669,6126,6381
3670,6124,6386
3671,6122,6391
3672,6120,6396
3673,6119,6397
3674,6118,6398
3675,6117,6399
3676,6116,6400
3677,6114,6401
3678,6112,6402
3679,6110,6403
3680,6108,6404
3681,6105,6404
3682,6102,6404
3683,6099,6404
3684,6096,6404
3685,6096,6404
3686,6096,6404
3687,6096,6404
3688,6096,6404
3689,6095,6404
3690,6094,6404
3691,6093,6404
3692,6092,6404
3693,6092,6404
3694,6092,6404
3695,6092,6404
3696,6092,6404
3697,6089,6406
3698,6086,6408
3699,6083,6410
3700,6080,6412
3701,6077,6414
3702,6074,6416
3703,6071,6418
3704,6068,6420
3705,6068,6420
3706,6068,6420
3707,6068,6420
3708,6068,6420
3709,6067,6420
3710,6066,6420
3711,6065,6420
3712,6064,6420
3713,6059,6422
3714,6054,6424
3715,6049,6426
3716,6044,6428
3717,6044,6428
3718,6044,6428
3719,6044,6428
3720,6044,6428
3721,6043,6429
3722,6042,6430
3723,6041,6431
3724,6040,6432
3725,6040,6432
3726,6040,6432
3727,6040,6432
3728,6040,6432
3729,6040,6432
3730,6040,6432
3731,6040,6432
3732,6040,6432
3733,6040,6432
3734,6040,6432
3735,6040,6432
3736,6040,6432
3737,6040,6432
3738,6040,6432
3739,6040,6432
3740,6040,6432
3741,6040,6432
3742,6040,6432
3743,6040,6432
3744,6040,6432
3745,6040,6432
3746,6040,6432
3747,6040,6432
3748,6040,6432
3749,6040,6432
3750,6040,6432
3751,6040,6432
3752,6040,6432
3753,6040,6430
3754,6040,6428
3755,6040,6426
3756,6040,6424
3757,6040,6422
3758,6040,6420
3759,6040,6418
3760,6040,6416
3761,6039,6415
3762,6038,6414
3763,6037,6413
3764,6036,6412
3765,6034,6411
3766,6032,6410
3767,6030,6409
3768,6028,6408
3769,6028,6408
3770,6028,6408
3771,6028,6408
3772,6028,6408
3773,6028,6408
3774,6028,6408
3775,6028,6408
3776,6028,6408
3777,6028,6408
3778,6028,6408
3779,6028,6408
3780,6028,6408
3781,6028,6408
3782,6028,6408
3783,6028,6408
3784,6028,6408
3785,6028,6408
3786,6028,6408
3787,6028,6408
3788,6028,6408
3789,6028,6408
3790,6028,6408
3791,6028,6408
3792,6028,6408
3793,6028,6408
3794,6028,6408
3795,6028,6408
3796,6028,6408
3797,6028,6408
3798,6028,6408
3799,6028,6408
3800,6028,6408
3801,6028,6408
3802,6028,6408
3803,6028,6408
3804,6028,6408
3805,6028,6408
3806,6028,6408
3807,6028,6408
3808,6028,6408
3809,6028,6408
3810,6028,6408
3811,6028,6408
3812,6028,6408
3813,6027,6407
3814,6026,6406
3815,6025,6405
3816,6024,6404
3817,6024,6401
3818,6024,6398
3819,6024,6395
3820,6024,6392
3821,6022,6390
3822,6020,6388
3823,6018,6386
3824,6016,6384
3825,6015,6383
3826,6014,6382
3827,6013,6381
3828,6012,6380
3829,6012,6380
3830,6012,6380
3831,6012,6380
3832,6012,6380
3833,6012,6379
3834,6012,6378
3835,6012,6377
3836,6012,6376
3837,6012,6376
3838,6012,6376
3839,6012,6376
3840,6012,6376
3841,6008,6377
3842,6004,6378
3843,6000,6379
3844,5996,6380
3845,5996,6380
3846,5996,6380
3847,5996,6380
3848,5996,6380
3849,5996,6380
3850,5996,6380
3851,5996,6380
3852,5996,6380
3853,5996,6381
3854,5996,6382
3855,5996,6383
3856,5996,6384
3857,5996,6384
3858,5996,6384
3859,5996,6384
3860,5996,6384
3861,5996,6384
3862,5996,6384
3863,5996,6384
3864,5996,6384
3865,5997,6384
3866,5998,6384
3867,5999,6384
3868,6000,6384
3869,6000,6384
3870,6000,6384
3871,6000,6384
3872,6000,6384
3873,6000,6384
3874,6000,6384
3875,6000,6384
3876,6000,6384
3877,6000,6384
3878,6000,6384
3879,6000,6384
3880,6000,6384
3881,6000,6384
3882,6000,6384
3883,6000,6384
3884,6000,6384
3885,6000,6384
3886,6000,6384
3887,6000,6384
3888,6000,6384
3889,6000,6384
3890,6000,6384
3891,6000,6384
3892,6000,6384
3893,6000,6384
3894,6000,6384
3895,6000,6384
3896,6000,6384
3897,6000,6384
3898,6000,6384
3899,6000,6384
3900,6000,6384
3901,6000,6384
3902,6000,6384
3903,6000,6384
3904,6000,6384
3905,6000,6384
3906,6000,6384
3907,6000,6384
3908,6000,6384
3909,6000,6384
3910,6000,6384
3911,6000,6384
3912,6000,6384
3913,6000,6384
3914,6000,6384
3915,6000,6384
3916,6000,6384
3917,6000,6383
3918,6000,6382
3919,6000,6381
3920,6000,6380
3921,6000,6379
3922,6000,6378
3923,6000,6377
3924,6000,6376
3925,5999,6373
3926,5998,6370
3927,5997,6367
3928,5996,6364
3929,5994,6362
3930,5992,6360
3931,5990,6358
3932,5988,6356
3933,5986,6353
3934,5984,6350
3935,5982,6347
3936,5980,6344
3937,5979,6342
3938,5978,6340
3939,5977,6338
3940,5976,6336
3941,5976,6336
3942,5976,6336
3943,5976,6336
3944,5976,6336
3945,5976,6336
3946,5976,6336
3947,5976,6336
3948,5976,6336
3949,5976,6336
3950,5976,6336
3951,5976,6336
3952,5976,6336
3953,5976,6336
3954,5976,6336
3955,5976,6336
3956,5976,6336
3957,5977,6336
3958,5978,6336
3959,5979,6336
3960,5980,6336
3961,5980,6336
3962,5980,6336
3963,5980,6336
3964,5980,6336
3965,5980,6336
3966,5980,6336
3967,5980,6336
3968,5980,6336
3969,5980,6336
3970,5980,6336
3971,5980,6336
3972,5980,6336
3973,5980,6324
3974,5980,6312
3975,5980,6300
3976,5980,6288
3977,5980,6287
3978,5980,6286
3979,5980,6285
3980,5980,6284
3981,5980,6283
3982,5980,6282
3983,5980,6281
3984,5980,6280
3985,5980,6281
3986,5980,6282
3987,5980,6283
3988,5980,6284
3989,5981,6284
3990,5982,6284
3991,5983,6284
3992,5984,6284
3993,5986,6284
3994,5988,6284
3995,5990,6284
3996,5992,6284
3997,5994,6284
3998,5996,6284
3999,5998,6284
4000,6000,6284
4001,6003,6283
4002,6006,6282
4003,6009,6281
4004,6012,6280
4005,6013,6279
4006,6014,6278
4007,6015,6277
4008,6016,6276
4009,6016,6276
4010,6016,6276
4011,6016,6276
4012,6016,6276
4013,6016,6276
4014,6016,6276
4015,6016,6276
4016,6016,6276
4017,6016,6276
4018,6016,6276
4019,6016,6276
4020,6016,6276
4021,6016,6276
4022,6016,6276
4023,6016,6276
4024,6016,6276
4025,6017,6276
4026,6018,6276
4027,6019,6276
4028,6020,6276
4029,6020,6275
4030,6020,6274
4031,6020,6273
4032,6020,6272
4033,6020,6272
4034,6020,6272
4035,6020,6272
4036,6020,6272
4037,6019,6273
4038,6018,6274
4039,6017,6275
4040,6016,6276
4041,6016,6276
4042,6016,6276
4043,6016,6276
4044,6016,6276
4045,6016,6276
4046,6016,6276
4047,6016,6276
4048,6016,6276
4049,6016,6276
4050,6016,6276
4051,6016,6276
4052,6016,6276
4053,6016,6276
4054,6016,6276
4055,6016,6276
4056,6016,6276
4057,6016,6276
4058,6016,6276
4059,6016,6276
4060,6016,6276
4061,6016,6276
4062,6016,6276
4063,6016,6276
4064,6016,6276
4065,6017,6276
4066,6018,6276
4067,6019,6276
4068,6020,6276
4069,6020,6275
4070,6020,6274
4071,6020,6273
4072,6020,6272
4073,6020,6272
4074,6020,6272
4075,6020,6272
4076,6020,6272
4077,6020,6272
4078,6020,6272
4079,6020,6272
4080,6020,6272
4081,6020,6272
4082,6020,6272
4083,6020,6272
4084,6020,6272
4085,6019,6272
4086,6018,6272
4087,6017,6272
4088,6016,6272
4089,6014,6274
4090,6012,6276
4091,6010,6278
4092,6008,6280
4093,6006,6282
4094,6004,6284
4095,6002,6286
4096,6000,6288
4097,5983,6303
4098,5966,6318
4099,5949,6333
4100,5932,6348
4101,5932,6348
4102,5932,6348
4103,5932,6348
4104,5932,6348
4105,5932,6348
4106,5932,6348
4107,5932,6348
4108,5932,6348
4109,5932,6348
4110,5932,6348
4111,5932,6348
4112,5932,6348
4113,5932,6348
4114,5932,6348
4115,5932,6348
4116,5932,6348
4117,5932,6348
4118,5932,6348
4119,5932,6348
4120,5932,6348
4121,5932,6348
4122,5932,6348
4123,5932,6348
4124,5932,6348
4125,5932,6348
4126,5932,6348
4127,5932,6348
4128,5932,6348
4129,5932,6348
4130,5932,6348
4131,5932,6348
4132,5932,6348
4133,5932,6348
4134,5932,6348
4135,5932,6348
4136,5932,6348
4137,5932,6348
4138,5932,6348
4139,5932,6348
4140,5932,6348
4141,5931,6348
4142,5930,6348
4143,5929,6348
4144,5928,6348
4145,5927,6350
4146,5926,6352
4147,5925,6354
4148,5924,6356
4149,5924,6356
4150,5924,6356
4151,5924,6356
4152,5924,6356
4153,5925,6355
4154,5926,6354
4155,5927,6353
4156,5928,6352
4157,5929,6350
4158,5930,6348
4159,5931,6346
4160,5932,6344
4161,5933,6343
4162,5934,6342
4163,5935,6341
4164,5936,6340
4165,5936,6340
4166,5936,6340
4167,5936,6340
4168,5936,6340
4169,5936,6340
4170,5936,6340
4171,5936,6340
4172,5936,6340
4173,5936,6340
4174,5936,6340
4175,5936,6340
4176,5936,6340
4177,5936,6340
4178,5936,6340
4179,5936,6340
4180,5936,6340
4181,5936,6339
4182,5936,6338
4183,5936,6337
4184,5936,6336
4185,5936,6335
4186,5936,6334
4187,5936,6333
4188,5936,6332
4189,5935,6332
4190,5934,6332
4191,5933,6332
4192,5932,6332
4193,5932,6332
4194,5932,6332
4195,5932,6332
4196,5932,6332
4197,5931,6331
4198,5930,6330
4199,5929,6329
4200,5928,6328
4201,5927,6328
4202,5926,6328
4203,5925,6328
4204,5924,6328
4205,5923,6328
4206,5922,6328
4207,5921,6328
4208,5920,6328
4209,5920,6328
4210,5920,6328
4211,5920,6328
4212,5920,6328
4213,5919,6327
4214,5918,6326
4215,5917,6325
4216,5916,6324
4217,5916,6324
4218,5916,6324
4219,5916,6324
4220,5916,6324
4221,5915,6324
4222,5914,6324
4223,5913,6324
4224,5912,6324
4225,5910,6321
4226,5908,6318
4227,5906,6315
4228,5904,6312
4229,5904,6311
4230,5904,6310
4231,5904,6309
4232,5904,6308
4233,5903,6308
4234,5902,6308
4235,5901,6308
4236,5900,6308
4237,5900,6307
4238,5900,6306
4239,5900,6305
4240,5900,6304
4241,5899,6304
4242,5898,6304
4243,5897,6304
4244,5896,6304
4245,5896,6303
4246,5896,6302
4247,5896,6301
4248,5896,6300
4249,5895,6300
4250,5894,6300
4251,5893,6300
4252,5892,6300
4253,5892,6300
4254,5892,6300
4255,5892,6300
4256,5892,6300
4257,5892,6299
4258,5892,6298
4259,5892,6297
4260,5892,6296
4261,5891,6295
4262,5890,6294
4263,5889,6293
4264,5888,6292
4265,5887,6291
4266,5886,6290
4267,5885,6289
4268,5884,6288
4269,5883,6286
4270,5882,6284
4271,5881,6282
4272,5880,6280
4273,5880,6277
4274,5880,6274
4275,5880,6271
4276,5880,6268
4277,5879,6263
4278,5878,6258
4279,5877,6253
4280,5876,6248
4281,5874,6245
4282,5872,6242
4283,5870,6239
4284,5868,6236
4285,5866,6234
4286,5864,6232
4287,5862,6230
4288,5860,6228
4289,5855,6219
4290,5850,6210
4291,5845,6201
4292,5840,6192
4293,5840,6192
4294,5840,6192
4295,5840,6192
4296,5840,6192
4297,5840,6192
4298,5840,6192
4299,5840,6192
4300,5840,6192
4301,5840,6192
4302,5840,6192
4303,5840,6192
4304,5840,6192
4305,5840,6192
4306,5840,6192
4307,5840,6192
4308,5840,6192
4309,5840,6192
4310,5840,6192
4311,5840,6192
4312,5840,6192
4313,5840,6192
4314,5840,6192
4315,5840,6192
4316,5840,6192
4317,5840,6192
4318,5840,6192
4319,5840,6192
4320,5840,6192
4321,5841,6192
4322,5842,6192
4323,5843,6192
4324,5844,6192
4325,5844,6192
4326,5844,6192
4327,5844,6192
4328,5844,6192
4329,5845,6192
4330,5846,6192
4331,5847,6192
4332,5848,6192
4333,5848,6192
4334,5848,6192
4335,5848,6192
4336,5848,6192
4337,5848,6192
4338,5848,6192
4339,5848,6192
4340,5848,6192
4341,5848,6192
4342,5848,6192
4343,5848,6192
4344,5848,6192
4345,5848,6192
4346,5848,6192
4347,5848,6192
4348,5848,6192
4349,5848,6188
4350,5848,6184
4351,5848,6180
4352,5848,6176
4353,5840,6169
4354,5832,6162
4355,5824,6155
4356,5816,6148
4357,5815,6149
4358,5814,6150
4359,5813,6151
4360,5812,6152
4361,5810,6154
4362,5808,6156
4363,5806,6158
4364,5804,6160
4365,5803,6161
4366,5802,6162
4367,5801,6163
4368,5800,6164
4369,5800,6164
4370,5800,6164
4371,5800,6164
4372,5800,6164
4373,5798,6164
4374,5796,6164
4375,5794,6164
4376,5792,6164
4377,5786,6166
4378,5780,6168
4379,5774,6170
4380,5768,6172
4381,5764,6173
4382,5760,6174
4383,5756,6175
4384,5752,6176
4385,5751,6176
4386,5750,6176
4387,5749,6176
4388,5748,6176
4389,5748,6176
4390,5748,6176
4391,5748,6176
4392,5748,6176
4393,5748,6176
4394,5748,6176
4395,5748,6176
4396,5748,6176
4397,5748,6176
4398,5748,6176
4399,5748,6176
4400,5748,6176
4401,5743,6178
4402,5738,6180
4403,5733,6182
4404,5728,6184
4405,5722,6187
4406,5716,6190
4407,5710,6193
4408,5704,6196
4409,5700,6199
4410,5696,6202
4411,5692,6205
4412,5688,6208
4413,5686,6210
4414,5684,6212
4415,5682,6214
4416,5680,6216
4417,5667,6220
4418,5654,6224
4419,5641,6228
4420,5628,6232
4421,5625,6233
4422,5622,6234
4423,5619,6235
4424,5616,6236
4425,5614,6237
4426,5612,6238
4427,5610,6239
4428,5608,6240
4429,5608,6240
4430,5608,6240
4431,5608,6240
4432,5608,6240
4433,5608,6240
4434,5608,6240
4435,5608,6240
4436,5608,6240
4437,5608,6240
4438,5608,6240
4439,5608,6240
4440,5608,6240
4441,5608,6240
4442,5608,6240
4443,5608,6240
4444,5608,6240
4445,5608,6240
4446,5608,6240
4447,5608,6240
4448,5608,6240
4449,5608,6240
4450,5608,6240
4451,5608,6240
4452,5608,6240
4453,5607,6240
4454,5606,6240
4455,5605,6240
4456,5604,6240
4457,5601,6242
4458,5598,6244
4459,5595,6246
4460,5592,6248
4461,5589,6250
4462,5586,6252
4463,5583,6254
4464,5580,6256
4465,5577,6258
4466,5574,6260
4467,5571,6262
4468,5568,6264
4469,5566,6266
4470,5564,6268
4471,5562,6270
4472,5560,6272
4473,5559,6273
4474,5558,6274
4475,5557,6275
4476,5556,6276
4477,5553,6278
4478,5550,6280
4479,5547,6282
4480,5544,6284
4481,5539,6288
4482,5534,6292
4483,5529,6296
4484,5524,6300
4485,5521,6301
4486,5518,6302
4487,5515,6303
4488,5512,6304
4489,5511,6305
4490,5510,6306
4491,5509,6307
4492,5508,6308
4493,5507,6310
4494,5506,6312
4495,5505,6314
4496,5504,6316
4497,5502,6318
4498,5500,6320
4499,5498,6322
4500,5496,6324
4501,5490,6330
4502,5484,6336
4503,5478,6342
4504,5472,6348
4505,5472,6348
4506,5472,6348
4507,5472,6348
4508,5472,6348
4509,5472,6348
4510,5472,6348
4511,5472,6348
4512,5472,6348
4513,5472,6348
4514,5472,6348
4515,5472,6348
4516,5472,6348
4517,5472,6348
4518,5472,6348
4519,5472,6348
4520,5472,6348
4521,5472,6348
4522,5472,6348
4523,5472,6348
4524,5472,6348
4525,5469,6350
4526,5466,6352
4527,5463,6354
4528,5460,6356
4529,5458,6357
4530,5456,6358
4531,5454,6359
4532,5452,6360
4533,5450,6361
4534,5448,6362
4535,5446,6363
4536,5444,6364
4537,5442,6365
4538,5440,6366
4539,5438,6367
4540,5436,6368
4541,5433,6370
4542,5430,6372
4543,5427,6374
4544,5424,6376
4545,5410,6384
4546,5396,6392
4547,5382,6400
4548,5368,6408
4549,5367,6408
4550,5366,6408
4551,5365,6408
4552,5364,6408
4553,5364,6408
4554,5364,6408
4555,5364,6408
4556,5364,6408
4557,5365,6408
4558,5366,6408
4559,5367,6408
4560,5368,6408
4561,5368,6408
4562,5368,6408
4563,5368,6408
4564,5368,6408
4565,5370,6408
4566,5372,6408
4567,5374,6408
4568,5376,6408
4569,5376,6408
4570,5376,6408
4571,5376,6408
4572,5376,6408
4573,5376,6408
4574,5376,6408
4575,5376,6408
4576,5376,6408
4577,5376,6408
4578,5376,6408
4579,5376,6408
4580,5376,6408
4581,5376,6408
4582,5376,6408
4583,5376,6408
4584,5376,6408
4585,5376,6408
4586,5376,6408
4587,5376,6408
4588,5376,6408
4589,5376,6408
4590,5376,6408
4591,5376,6408
4592,5376,6408
4593,5374,6410
4594,5372,6412
4595,5370,6414
4596,5368,6416
4597,5364,6418
4598,5360,6420
4599,5356,6422
4600,5352,6424
4601,5350,6424
4602,5348,6424
4603,5346,6424
4604,5344,6424
4605,5342,6423
4606,5340,6422
4607,5338,6421
4608,5336,6420
4609,5331,6408
4610,5326,6396
4611,5321,6384
4612,5316,6372
4613,5316,6372
4614,5316,6372
4615,5316,6372
4616,5316,6372
4617,5316,6372
4618,5316,6372
4619,5316,6372
4620,5316,6372
4621,5316,6372
4622,5316,6372
4623,5316,6372
4624,5316,6372
4625,5316,6372
4626,5316,6372
4627,5316,6372
4628,5316,6372
4629,5317,6371
4630,5318,6370
4631,5319,6369
4632,5320,6368
4633,5320,6366
4634,5320,6364
4635,5320,6362
4636,5320,6360
4637,5321,6358
4638,5322,6356
4639,5323,6354
4640,5324,6352
4641,5325,6349
4642,5326,6346
4643,5327,6343
4644,5328,6340
4645,5328,6335
4646,5328,6330
4647,5328,6325
4648,5328,6320
4649,5325,6317
4650,5322,6314
4651,5319,6311
4652,5316,6308
4653,5314,6308
4654,5312,6308
4655,5310,6308
4656,5308,6308
4657,5305,6310
4658,5302,6312
4659,5299,6314
4660,5296,6316
4661,5294,6318
4662,5292,6320
4663,5290,6322
4664,5288,6324
4665,5287,6324
4666,5286,6324
4667,5285,6324
4668,5284,6324
4669,5283,6323
4670,5282,6322
4671,5281,6321
4672,5280,6320
4673,5280,6320
4674,5280,6320
4675,5280,6320
4676,5280,6320
4677,5280,6320
4678,5280,6320
4679,5280,6320
4680,5280,6320
4681,5280,6320
4682,5280,6320
4683,5280,6320
4684,5280,6320
4685,5280,6320
4686,5280,6320
4687,5280,6320
4688,5280,6320
4689,5280,6320
4690,5280,6320
4691,5280,6320
4692,5280,6320
4693,5280,6320
4694,5280,6320
4695,5280,6320
4696,5280,6320
4697,5280,6320
4698,5280,6320
4699,5280,6320
4700,5280,6320
4701,5280,6319
4702,5280,6318
4703,5280,6317
4704,5280,6316
4705,5280,6316
4706,5280,6316
4707,5280,6316
4708,5280,6316
4709,5280,6315
4710,5280,6314
4711,5280,6313
4712,5280,6312
4713,5280,6312
4714,5280,6312
4715,5280,6312
4716,5280,6312
4717,5279,6311
4718,5278,6310
4719,5277,6309
4720,5276,6308
4721,5276,6307
4722,5276,6306
4723,5276,6305
4724,5276,6304
4725,5274,6303
4726,5272,6302
4727,5270,6301
4728,5268,6300
4729,5266,6297
4730,5264,6294
4731,5262,6291
4732,5260,6288
4733,5259,6287
4734,5258,6286
4735,5257,6285
4736,5256,6284
4737,5255,6281
4738,5254,6278
4739,5253,6275
4740,5252,6272
4741,5251,6272
4742,5250,6272
4743,5249,6272
4744,5248,6272
4745,5248,6272
4746,5248,6272
4747,5248,6272
4748,5248,6272
4749,5248,6271
4750,5248,6270
4751,5248,6269
4752,5248,6268
4753,5248,6268
4754,5248,6268
4755,5248,6268
4756,5248,6268
4757,5248,6268
4758,5248,6268
4759,5248,6268
4760,5248,6268
4761,5248,6268
4762,5248,6268
4763,5248,6268
4764,5248,6268
4765,5248,6268
4766,5248,6268
4767,5248,6268
4768,5248,6268
4769,5248,6266
4770,5248,6264
4771,5248,6262
4772,5248,6260
