Z: 0, X: 0, Y: 0
Z: 1523, X: 1302, Y: 1006
Z: 1524, X: 1302, Y: 1006
Z: 1525, X: 1302, Y: 1006
Z: 1526, X: 1302, Y: 1006
Z: 1527, X: 1302, Y: 1006
Z: 1528, X: 1302, Y: 1006
Z: 1529, X: 1303, Y: 1007
Z: 1530, X: 1304, Y: 1009
Z: 1531, X: 1304, Y: 1009
Z: 1532, X: 1304, Y: 1009
Z: 1533, X: 1304, Y: 1010
Z: 1534, X: 1303, Y: 1011
Z: 1535, X: 1302, Y: 1013
Z: 1536, X: 1302, Y: 1014
Z: 1537, X: 1296, Y: 1020
Z: 1538, X: 1296, Y: 1020
Z: 1539, X: 1295, Y: 1020
Z: 1540, X: 1294, Y: 1020
Z: 1541, X: 1293, Y: 1020
Z: 1542, X: 1292, Y: 1020
Z: 1543, X: 1290, Y: 1020
Z: 1544, X: 1286, Y: 1020
Z: 1545, X: 1285, Y: 1020
Z: 1546, X: 1283, Y: 1020
Z: 1547, X: 1280, Y: 1019
Z: 1548, X: 1276, Y: 1017
Z: 1549, X: 1274, Y: 1015
Z: 1550, X: 1273, Y: 1014
Z: 1551, X: 1271, Y: 1013
Z: 1552, X: 1270, Y: 1012
Z: 1553, X: 1268, Y: 1008
Z: 1554, X: 1267, Y: 1007
Z: 1555, X: 1266, Y: 1007
Z: 1556, X: 1265, Y: 1007
Z: 1557, X: 1264, Y: 1007
Z: 1558, X: 1263, Y: 1007
Z: 1559, X: 1263, Y: 1007
Z: 1560, X: 1263, Y: 1007
Z: 1561, X: 1263, Y: 1007
Z: 1562, X: 1263, Y: 1007
Z: 1563, X: 1263, Y: 1008
Z: 1564, X: 1263, Y: 1009
Z: 1565, X: 1263, Y: 1009
Z: 1566, X: 1263, Y: 1009
Z: 1567, X: 1263, Y: 1010
Z: 1568, X: 1263, Y: 1012
Z: 1569, X: 1263, Y: 1016
Z: 1570, X: 1262, Y: 1018
Z: 1571, X: 1261, Y: 1020
Z: 1572, X: 1260, Y: 1021
Z: 1573, X: 1260, Y: 1022
Z: 1574, X: 1259, Y: 1023
Z: 1575, X: 1258, Y: 1024
Z: 1576, X: 1257, Y: 1026
Z: 1577, X: 1256, Y: 1028
Z: 1578, X: 1254, Y: 1030
Z: 1579, X: 1254, Y: 1032
Z: 1580, X: 1254, Y: 1032
Z: 1581, X: 1254, Y: 1032
Z: 1582, X: 1254, Y: 1032
Z: 1583, X: 1254, Y: 1032
Z: 1584, X: 1253, Y: 1037
Z: 1585, X: 1252, Y: 1045
Z: 1586, X: 1252, Y: 1047
Z: 1587, X: 1252, Y: 1047
Z: 1588, X: 1252, Y: 1048
Z: 1589, X: 1252, Y: 1048
Z: 1590, X: 1252, Y: 1048
Z: 1591, X: 1252, Y: 1048
Z: 1592, X: 1252, Y: 1049
Z: 1593, X: 1252, Y: 1049
Z: 1594, X: 1254, Y: 1050
Z: 1595, X: 1260, Y: 1053
Z: 1596, X: 1266, Y: 1056
Z: 1597, X: 1268, Y: 1058
Z: 1598, X: 1268, Y: 1058
Z: 1599, X: 1268, Y: 1059
Z: 1600, X: 1267, Y: 1059
Z: 1601, X: 1267, Y: 1059
Z: 1602, X: 1267, Y: 1058
Z: 1603, X: 1267, Y: 1057
Z: 1604, X: 1267, Y: 1056
Z: 1605, X: 1268, Y: 1055
Z: 1606, X: 1269, Y: 1055
Z: 1607, X: 1270, Y: 1053
Z: 1608, X: 1271, Y: 1052
Z: 1609, X: 1272, Y: 1052
Z: 1610, X: 1272, Y: 1051
Z: 1611, X: 1272, Y: 1051
Z: 1612, X: 1272, Y: 1051
Z: 1613, X: 1272, Y: 1051
Z: 1614, X: 1272, Y: 1051
Z: 1615, X: 1272, Y: 1049
Z: 1616, X: 1273, Y: 1047
Z: 1617, X: 1273, Y: 1045
Z: 1618, X: 1273, Y: 1045
Z: 1619, X: 1273, Y: 1045
Z: 1620, X: 1270, Y: 1049
Z: 1621, X: 1266, Y: 1054
Z: 1622, X: 1265, Y: 1057
Z: 1623, X: 1264, Y: 1060
Z: 1624, X: 1263, Y: 1062
Z: 1625, X: 1262, Y: 1064
Z: 1626, X: 1262, Y: 1066
Z: 1627, X: 1261, Y: 1067
Z: 1628, X: 1260, Y: 1068
Z: 1629, X: 1259, Y: 1071
Z: 1630, X: 1257, Y: 1075
Z: 1631, X: 1256, Y: 1078
Z: 1632, X: 1255, Y: 1079
Z: 1633, X: 1255, Y: 1079
Z: 1634, X: 1256, Y: 1079
Z: 1635, X: 1258, Y: 1079
Z: 1636, X: 1259, Y: 1079
Z: 1637, X: 1260, Y: 1079
Z: 1638, X: 1261, Y: 1079
Z: 1639, X: 1263, Y: 1079
Z: 1640, X: 1264, Y: 1079
Z: 1641, X: 1264, Y: 1079
Z: 1642, X: 1264, Y: 1079
Z: 1643, X: 1264, Y: 1079
Z: 1644, X: 1263, Y: 1079
Z: 1645, X: 1263, Y: 1079
Z: 1646, X: 1263, Y: 1079
Z: 1647, X: 1263, Y: 1079
Z: 1648, X: 1263, Y: 1078
Z: 1649, X: 1261, Y: 1077
Z: 1650, X: 1261, Y: 1077
Z: 1651, X: 1261, Y: 1077
Z: 1652, X: 1262, Y: 1077
Z: 1653, X: 1262, Y: 1077
Z: 1654, X: 1262, Y: 1077
Z: 1655, X: 1263, Y: 1077
Z: 1656, X: 1263, Y: 1077
Z: 1657, X: 1263, Y: 1077
Z: 1658, X: 1264, Y: 1077
Z: 1659, X: 1264, Y: 1077
Z: 1660, X: 1265, Y: 1077
Z: 1661, X: 1265, Y: 1077
Z: 1662, X: 1265, Y: 1077
Z: 1663, X: 1267, Y: 1077
Z: 1664, X: 1270, Y: 1077
Z: 1665, X: 1270, Y: 1076
Z: 1666, X: 1270, Y: 1076
Z: 1667, X: 1270, Y: 1076
Z: 1668, X: 1269, Y: 1075
Z: 1669, X: 1269, Y: 1075
Z: 1670, X: 1269, Y: 1074
Z: 1671, X: 1268, Y: 1073
Z: 1672, X: 1268, Y: 1072
Z: 1673, X: 1268, Y: 1071
Z: 1674, X: 1268, Y: 1070
Z: 1675, X: 1268, Y: 1070
Z: 1676, X: 1268, Y: 1069
Z: 1677, X: 1268, Y: 1069
Z: 1678, X: 1268, Y: 1069
Z: 1679, X: 1268, Y: 1070
Z: 1680, X: 1267, Y: 1071
Z: 1681, X: 1267, Y: 1075
Z: 1682, X: 1267, Y: 1076
Z: 1683, X: 1267, Y: 1076
Z: 1684, X: 1267, Y: 1076
Z: 1685, X: 1267, Y: 1076
Z: 1686, X: 1268, Y: 1075
Z: 1687, X: 1268, Y: 1075
Z: 1688, X: 1268, Y: 1075
Z: 1689, X: 1268, Y: 1076
Z: 1690, X: 1267, Y: 1077
Z: 1691, X: 1267, Y: 1078
Z: 1692, X: 1266, Y: 1079
Z: 1693, X: 1265, Y: 1080
Z: 1694, X: 1265, Y: 1080
Z: 1695, X: 1264, Y: 1080
Z: 1696, X: 1264, Y: 1081
Z: 1697, X: 1263, Y: 1082
Z: 1698, X: 1263, Y: 1082
Z: 1699, X: 1263, Y: 1082
Z: 1700, X: 1262, Y: 1082
Z: 1701, X: 1262, Y: 1082
Z: 1702, X: 1262, Y: 1082
Z: 1703, X: 1261, Y: 1082
Z: 1704, X: 1261, Y: 1082
Z: 1705, X: 1261, Y: 1082
Z: 1706, X: 1261, Y: 1082
Z: 1707, X: 1261, Y: 1082
Z: 1708, X: 1261, Y: 1082
Z: 1709, X: 1261, Y: 1080
Z: 1710, X: 1261, Y: 1079
Z: 1711, X: 1261, Y: 1078
Z: 1712, X: 1261, Y: 1078
Z: 1713, X: 1259, Y: 1077
Z: 1714, X: 1259, Y: 1076
Z: 1715, X: 1259, Y: 1074
Z: 1716, X: 1259, Y: 1074
Z: 1717, X: 1258, Y: 1074
Z: 1718, X: 1258, Y: 1074
Z: 1719, X: 1258, Y: 1073
Z: 1720, X: 1258, Y: 1073
Z: 1721, X: 1258, Y: 1073
Z: 1722, X: 1258, Y: 1073
Z: 1723, X: 1258, Y: 1073
Z: 1724, X: 1258, Y: 1073
Z: 1725, X: 1258, Y: 1073
Z: 1726, X: 1258, Y: 1073
Z: 1727, X: 1258, Y: 1073
Z: 1728, X: 1257, Y: 1074
Z: 1729, X: 1250, Y: 1075
Z: 1730, X: 1249, Y: 1075
Z: 1731, X: 1249, Y: 1075
Z: 1732, X: 1248, Y: 1075
Z: 1733, X: 1246, Y: 1075
Z: 1734, X: 1244, Y: 1075
Z: 1735, X: 1244, Y: 1075
Z: 1736, X: 1243, Y: 1075
Z: 1737, X: 1242, Y: 1075
Z: 1738, X: 1241, Y: 1075
Z: 1739, X: 1241, Y: 1075
Z: 1740, X: 1241, Y: 1075
Z: 1741, X: 1241, Y: 1075
Z: 1742, X: 1241, Y: 1075
Z: 1743, X: 1241, Y: 1075
Z: 1744, X: 1241, Y: 1075
Z: 1745, X: 1241, Y: 1075
Z: 1746, X: 1241, Y: 1075
Z: 1747, X: 1241, Y: 1075
Z: 1748, X: 1241, Y: 1075
Z: 1749, X: 1241, Y: 1075
Z: 1750, X: 1240, Y: 1075
Z: 1751, X: 1240, Y: 1074
Z: 1752, X: 1239, Y: 1074
Z: 1753, X: 1239, Y: 1074
Z: 1754, X: 1239, Y: 1073
Z: 1755, X: 1239, Y: 1073
Z: 1756, X: 1239, Y: 1073
Z: 1757, X: 1239, Y: 1073
Z: 1758, X: 1239, Y: 1076
Z: 1759, X: 1239, Y: 1077
Z: 1760, X: 1239, Y: 1078
Z: 1761, X: 1237, Y: 1082
Z: 1762, X: 1237, Y: 1082
Z: 1763, X: 1236, Y: 1083
Z: 1764, X: 1235, Y: 1083
Z: 1765, X: 1235, Y: 1083
Z: 1766, X: 1234, Y: 1083
Z: 1767, X: 1231, Y: 1083
Z: 1768, X: 1229, Y: 1083
Z: 1769, X: 1228, Y: 1083
Z: 1770, X: 1228, Y: 1083
Z: 1771, X: 1227, Y: 1083
Z: 1772, X: 1227, Y: 1083
Z: 1773, X: 1227, Y: 1083
Z: 1774, X: 1227, Y: 1083
Z: 1775, X: 1227, Y: 1083
Z: 1776, X: 1228, Y: 1083
Z: 1777, X: 1228, Y: 1083
Z: 1778, X: 1228, Y: 1083
Z: 1779, X: 1228, Y: 1083
Z: 1780, X: 1228, Y: 1083
Z: 1781, X: 1228, Y: 1083
Z: 1782, X: 1228, Y: 1083
Z: 1783, X: 1228, Y: 1083
Z: 1784, X: 1228, Y: 1083
Z: 1785, X: 1228, Y: 1082
Z: 1786, X: 1229, Y: 1082
Z: 1787, X: 1230, Y: 1082
Z: 1788, X: 1231, Y: 1083
Z: 1789, X: 1231, Y: 1083
Z: 1790, X: 1231, Y: 1083
Z: 1791, X: 1231, Y: 1083
Z: 1792, X: 1231, Y: 1083
Z: 1793, X: 1231, Y: 1083
Z: 1794, X: 1237, Y: 1087
Z: 1795, X: 1237, Y: 1087
Z: 1796, X: 1238, Y: 1086
Z: 1797, X: 1238, Y: 1086
Z: 1798, X: 1238, Y: 1086
Z: 1799, X: 1238, Y: 1086
Z: 1800, X: 1238, Y: 1086
Z: 1801, X: 1238, Y: 1086
Z: 1802, X: 1238, Y: 1086
Z: 1803, X: 1238, Y: 1086
Z: 1804, X: 1238, Y: 1093
Z: 1805, X: 1238, Y: 1118
Z: 1806, X: 1238, Y: 1122
Z: 1807, X: 1238, Y: 1124
Z: 1808, X: 1238, Y: 1124
Z: 1809, X: 1241, Y: 1146
Z: 1810, X: 1241, Y: 1145
Z: 1811, X: 1242, Y: 1140
Z: 1812, X: 1243, Y: 1134
Z: 1813, X: 1244, Y: 1131
Z: 1814, X: 1245, Y: 1128
Z: 1815, X: 1247, Y: 1128
Z: 1816, X: 1250, Y: 1127
Z: 1817, X: 1251, Y: 1127
Z: 1818, X: 1251, Y: 1127
Z: 1819, X: 1251, Y: 1127
Z: 1820, X: 1251, Y: 1127
Z: 1821, X: 1251, Y: 1127
Z: 1822, X: 1257, Y: 1131
Z: 1823, X: 1259, Y: 1134
Z: 1824, X: 1255, Y: 1133
Z: 1825, X: 1241, Y: 1125
Z: 1826, X: 1247, Y: 1126
Z: 1827, X: 1242, Y: 1129
Z: 1828, X: 1244, Y: 1130
Z: 1829, X: 1245, Y: 1127
Z: 1830, X: 1243, Y: 1125
Z: 1831, X: 1240, Y: 1127
Z: 1832, X: 1241, Y: 1128
Z: 1833, X: 1243, Y: 1127
Z: 1834, X: 1242, Y: 1126
Z: 1835, X: 1241, Y: 1127
Z: 1836, X: 1241, Y: 1128
Z: 1837, X: 1241, Y: 1128
Z: 1838, X: 1241, Y: 1128
Z: 1839, X: 1241, Y: 1128
Z: 1840, X: 1241, Y: 1128
Z: 1841, X: 1241, Y: 1128
Z: 1842, X: 1241, Y: 1126
Z: 1843, X: 1241, Y: 1125
Z: 1844, X: 1241, Y: 1122
Z: 1845, X: 1241, Y: 1121
Z: 1846, X: 1241, Y: 1118
Z: 1847, X: 1241, Y: 1115
Z: 1848, X: 1241, Y: 1114
Z: 1849, X: 1241, Y: 1114
Z: 1850, X: 1239, Y: 1145
Z: 1851, X: 1249, Y: 1230
Z: 1852, X: 1249, Y: 1236
Z: 1853, X: 1249, Y: 1236
Z: 1854, X: 1249, Y: 1236
Z: 1855, X: 1249, Y: 1236
Z: 1856, X: 1249, Y: 1236
Z: 1857, X: 1249, Y: 1236
Z: 1858, X: 1249, Y: 1236
Z: 1859, X: 1249, Y: 1236
Z: 1860, X: 1249, Y: 1236
Z: 1861, X: 1249, Y: 1237
Z: 1862, X: 1250, Y: 1237
Z: 1863, X: 1250, Y: 1238
Z: 1864, X: 1251, Y: 1239
Z: 1865, X: 1252, Y: 1240
Z: 1866, X: 1253, Y: 1241
Z: 1867, X: 1253, Y: 1243
Z: 1868, X: 1253, Y: 1244
Z: 1869, X: 1253, Y: 1244
Z: 1870, X: 1253, Y: 1245
Z: 1871, X: 1253, Y: 1245
Z: 1872, X: 1252, Y: 1244
Z: 1873, X: 1250, Y: 1243
Z: 1874, X: 1250, Y: 1243
Z: 1875, X: 1250, Y: 1243
Z: 1876, X: 1250, Y: 1243
Z: 1877, X: 1250, Y: 1243
Z: 1878, X: 1250, Y: 1242
Z: 1879, X: 1249, Y: 1242
Z: 1880, X: 1249, Y: 1242
Z: 1881, X: 1249, Y: 1242
Z: 1882, X: 1249, Y: 1242
Z: 1883, X: 1249, Y: 1242
Z: 1884, X: 1249, Y: 1242
Z: 1885, X: 1249, Y: 1242
Z: 1886, X: 1249, Y: 1242
Z: 1887, X: 1249, Y: 1242
Z: 1888, X: 1249, Y: 1242
Z: 1889, X: 1249, Y: 1241
Z: 1890, X: 1249, Y: 1241
Z: 1891, X: 1249, Y: 1241
Z: 1892, X: 1249, Y: 1241
Z: 1893, X: 1249, Y: 1241
Z: 1894, X: 1249, Y: 1241
Z: 1895, X: 1249, Y: 1241
Z: 1896, X: 1249, Y: 1241
Z: 1897, X: 1249, Y: 1240
Z: 1898, X: 1249, Y: 1240
Z: 1899, X: 1249, Y: 1240
Z: 1900, X: 1249, Y: 1240
Z: 1901, X: 1249, Y: 1240
Z: 1902, X: 1249, Y: 1240
Z: 1903, X: 1249, Y: 1240
Z: 1904, X: 1249, Y: 1240
Z: 1905, X: 1245, Y: 1235
Z: 1906, X: 1245, Y: 1235
Z: 1907, X: 1245, Y: 1235
Z: 1908, X: 1245, Y: 1235
Z: 1909, X: 1245, Y: 1235
Z: 1910, X: 1245, Y: 1236
Z: 1911, X: 1245, Y: 1236
Z: 1912, X: 1245, Y: 1236
Z: 1913, X: 1245, Y: 1236
Z: 1914, X: 1245, Y: 1236
Z: 1915, X: 1245, Y: 1236
Z: 1916, X: 1244, Y: 1236
Z: 1917, X: 1244, Y: 1236
Z: 1918, X: 1244, Y: 1236
Z: 1919, X: 1244, Y: 1236
Z: 1920, X: 1244, Y: 1236
Z: 1921, X: 1245, Y: 1236
Z: 1922, X: 1245, Y: 1236
Z: 1923, X: 1245, Y: 1236
Z: 1924, X: 1245, Y: 1236
Z: 1925, X: 1245, Y: 1236
Z: 1926, X: 1245, Y: 1236
Z: 1927, X: 1245, Y: 1235
Z: 1928, X: 1245, Y: 1235
Z: 1929, X: 1245, Y: 1235
Z: 1930, X: 1245, Y: 1234
Z: 1931, X: 1245, Y: 1234
Z: 1932, X: 1245, Y: 1234
Z: 1933, X: 1245, Y: 1234
Z: 1934, X: 1245, Y: 1234
Z: 1935, X: 1245, Y: 1234
Z: 1936, X: 1245, Y: 1234
Z: 1937, X: 1245, Y: 1234
Z: 1938, X: 1245, Y: 1234
Z: 1939, X: 1245, Y: 1234
Z: 1940, X: 1245, Y: 1234
Z: 1941, X: 1245, Y: 1234
Z: 1942, X: 1245, Y: 1234
Z: 1943, X: 1245, Y: 1234
Z: 1944, X: 1245, Y: 1234
Z: 1945, X: 1245, Y: 1234
Z: 1946, X: 1245, Y: 1234
Z: 1947, X: 1245, Y: 1234
Z: 1948, X: 1245, Y: 1234
Z: 1949, X: 1245, Y: 1234
Z: 1950, X: 1245, Y: 1234
Z: 1951, X: 1245, Y: 1235
Z: 1952, X: 1244, Y: 1235
Z: 1953, X: 1244, Y: 1235
Z: 1954, X: 1244, Y: 1235
Z: 1955, X: 1244, Y: 1235
Z: 1956, X: 1244, Y: 1235
Z: 1957, X: 1244, Y: 1235
Z: 1958, X: 1244, Y: 1235
Z: 1959, X: 1243, Y: 1235
Z: 1960, X: 1243, Y: 1236
Z: 1961, X: 1242, Y: 1236
Z: 1962, X: 1241, Y: 1237
Z: 1963, X: 1240, Y: 1237
Z: 1964, X: 1240, Y: 1237
Z: 1965, X: 1238, Y: 1237
Z: 1966, X: 1237, Y: 1237
Z: 1967, X: 1237, Y: 1237
Z: 1968, X: 1237, Y: 1237
Z: 1969, X: 1237, Y: 1237
Z: 1970, X: 1237, Y: 1237
Z: 1971, X: 1237, Y: 1237
Z: 1972, X: 1237, Y: 1237
Z: 1973, X: 1237, Y: 1237
Z: 1974, X: 1237, Y: 1237
Z: 1975, X: 1237, Y: 1237
Z: 1976, X: 1237, Y: 1237
Z: 1977, X: 1237, Y: 1237
Z: 1978, X: 1237, Y: 1237
Z: 1979, X: 1237, Y: 1237
Z: 1980, X: 1237, Y: 1237
Z: 1981, X: 1237, Y: 1237
Z: 1982, X: 1237, Y: 1237
Z: 1983, X: 1237, Y: 1237
Z: 1984, X: 1237, Y: 1237
Z: 1985, X: 1237, Y: 1237
Z: 1986, X: 1237, Y: 1237
Z: 1987, X: 1237, Y: 1237
Z: 1988, X: 1237, Y: 1237
Z: 1989, X: 1237, Y: 1237
Z: 1990, X: 1237, Y: 1237
Z: 1991, X: 1237, Y: 1237
Z: 1992, X: 1237, Y: 1237
Z: 1993, X: 1237, Y: 1237
Z: 1994, X: 1234, Y: 1236
Z: 1995, X: 1233, Y: 1234
Z: 1996, X: 1231, Y: 1233
Z: 1997, X: 1227, Y: 1229
Z: 1998, X: 1225, Y: 1228
Z: 1999, X: 1222, Y: 1226
Z: 2000, X: 1218, Y: 1224
Z: 2001, X: 1216, Y: 1222
Z: 2002, X: 1216, Y: 1222
Z: 2003, X: 1216, Y: 1222
Z: 2004, X: 1216, Y: 1222
Z: 2005, X: 1216, Y: 1222
Z: 2006, X: 1216, Y: 1222
Z: 2007, X: 1216, Y: 1222
Z: 2008, X: 1216, Y: 1222
Z: 2009, X: 1216, Y: 1222
Z: 2010, X: 1216, Y: 1222
Z: 2011, X: 1216, Y: 1222
Z: 2012, X: 1216, Y: 1222
Z: 2013, X: 1216, Y: 1222
Z: 2014, X: 1216, Y: 1222
Z: 2015, X: 1215, Y: 1222
Z: 2016, X: 1214, Y: 1221
Z: 2017, X: 1207, Y: 1216
Z: 2018, X: 1207, Y: 1216
Z: 2019, X: 1207, Y: 1216
Z: 2020, X: 1207, Y: 1216
Z: 2021, X: 1207, Y: 1216
Z: 2022, X: 1207, Y: 1216
Z: 2023, X: 1207, Y: 1216
Z: 2024, X: 1207, Y: 1216
Z: 2025, X: 1207, Y: 1216
Z: 2026, X: 1207, Y: 1216
Z: 2027, X: 1207, Y: 1216
Z: 2028, X: 1207, Y: 1216
Z: 2029, X: 1207, Y: 1216
Z: 2030, X: 1207, Y: 1216
Z: 2031, X: 1207, Y: 1216
Z: 2032, X: 1207, Y: 1216
Z: 2033, X: 1207, Y: 1216
Z: 2034, X: 1207, Y: 1216
Z: 2035, X: 1207, Y: 1216
Z: 2036, X: 1207, Y: 1216
Z: 2037, X: 1207, Y: 1216
Z: 2038, X: 1207, Y: 1216
Z: 2039, X: 1207, Y: 1216
Z: 2040, X: 1207, Y: 1216
Z: 2041, X: 1207, Y: 1216
Z: 2042, X: 1207, Y: 1216
Z: 2043, X: 1207, Y: 1216
Z: 2044, X: 1207, Y: 1216
Z: 2045, X: 1207, Y: 1216
Z: 2046, X: 1205, Y: 1216
Z: 2047, X: 1205, Y: 1216
Z: 2048, X: 1205, Y: 1216
Z: 2049, X: 1205, Y: 1216
Z: 2050, X: 1205, Y: 1216
Z: 2051, X: 1205, Y: 1216
Z: 2052, X: 1205, Y: 1216
Z: 2053, X: 1205, Y: 1216
Z: 2054, X: 1205, Y: 1216
Z: 2055, X: 1205, Y: 1216
Z: 2056, X: 1205, Y: 1216
Z: 2057, X: 1205, Y: 1216
Z: 2058, X: 1205, Y: 1216
Z: 2059, X: 1202, Y: 1216
Z: 2060, X: 1202, Y: 1216
Z: 2061, X: 1202, Y: 1215
Z: 2062, X: 1202, Y: 1215
Z: 2063, X: 1202, Y: 1215
Z: 2064, X: 1202, Y: 1215
Z: 2065, X: 1202, Y: 1215
Z: 2066, X: 1202, Y: 1215
Z: 2067, X: 1202, Y: 1215
Z: 2068, X: 1202, Y: 1215
Z: 2069, X: 1202, Y: 1215
Z: 2070, X: 1202, Y: 1215
Z: 2071, X: 1202, Y: 1215
Z: 2072, X: 1202, Y: 1215
Z: 2073, X: 1202, Y: 1215
Z: 2074, X: 1202, Y: 1215
Z: 2075, X: 1202, Y: 1215
Z: 2076, X: 1202, Y: 1215
Z: 2077, X: 1193, Y: 1212
Z: 2078, X: 1191, Y: 1211
Z: 2079, X: 1191, Y: 1210
Z: 2080, X: 1191, Y: 1209
Z: 2081, X: 1191, Y: 1209
Z: 2082, X: 1191, Y: 1209
Z: 2083, X: 1191, Y: 1209
Z: 2084, X: 1191, Y: 1209
Z: 2085, X: 1191, Y: 1209
Z: 2086, X: 1191, Y: 1209
Z: 2087, X: 1191, Y: 1209
Z: 2088, X: 1191, Y: 1209
Z: 2089, X: 1191, Y: 1209
Z: 2090, X: 1191, Y: 1209
Z: 2091, X: 1190, Y: 1209
Z: 2092, X: 1190, Y: 1208
Z: 2093, X: 1189, Y: 1208
Z: 2094, X: 1189, Y: 1207
Z: 2095, X: 1189, Y: 1207
Z: 2096, X: 1189, Y: 1207
Z: 2097, X: 1189, Y: 1207
Z: 2098, X: 1189, Y: 1207
Z: 2099, X: 1189, Y: 1207
Z: 2100, X: 1189, Y: 1207
Z: 2101, X: 1189, Y: 1207
Z: 2102, X: 1189, Y: 1207
Z: 2103, X: 1189, Y: 1207
Z: 2104, X: 1189, Y: 1207
Z: 2105, X: 1189, Y: 1207
Z: 2106, X: 1188, Y: 1207
Z: 2107, X: 1188, Y: 1207
Z: 2108, X: 1187, Y: 1208
Z: 2109, X: 1187, Y: 1208
Z: 2110, X: 1187, Y: 1208
Z: 2111, X: 1187, Y: 1208
Z: 2112, X: 1187, Y: 1208
Z: 2113, X: 1187, Y: 1208
Z: 2114, X: 1187, Y: 1208
Z: 2115, X: 1187, Y: 1208
Z: 2116, X: 1187, Y: 1208
Z: 2117, X: 1187, Y: 1208
Z: 2118, X: 1187, Y: 1208
Z: 2119, X: 1187, Y: 1208
Z: 2120, X: 1187, Y: 1208
Z: 2121, X: 1187, Y: 1208
Z: 2122, X: 1187, Y: 1208
Z: 2123, X: 1187, Y: 1208
Z: 2124, X: 1187, Y: 1208
Z: 2125, X: 1180, Y: 1208
Z: 2126, X: 1180, Y: 1208
Z: 2127, X: 1180, Y: 1208
Z: 2128, X: 1180, Y: 1208
Z: 2129, X: 1175, Y: 1208
Z: 2130, X: 1175, Y: 1208
Z: 2131, X: 1175, Y: 1208
Z: 2132, X: 1175, Y: 1208
Z: 2133, X: 1175, Y: 1208
Z: 2134, X: 1175, Y: 1208
Z: 2135, X: 1175, Y: 1208
Z: 2136, X: 1175, Y: 1208
Z: 2137, X: 1175, Y: 1208
Z: 2138, X: 1177, Y: 1208
Z: 2139, X: 1181, Y: 1209
Z: 2140, X: 1184, Y: 1209
Z: 2141, X: 1184, Y: 1210
Z: 2142, X: 1184, Y: 1210
Z: 2143, X: 1185, Y: 1211
Z: 2144, X: 1185, Y: 1212
Z: 2145, X: 1186, Y: 1216
Z: 2146, X: 1186, Y: 1217
Z: 2147, X: 1186, Y: 1217
Z: 2148, X: 1186, Y: 1217
Z: 2149, X: 1186, Y: 1217
Z: 2150, X: 1186, Y: 1217
Z: 2151, X: 1186, Y: 1217
Z: 2152, X: 1186, Y: 1217
Z: 2153, X: 1186, Y: 1217
Z: 2154, X: 1186, Y: 1217
Z: 2155, X: 1186, Y: 1217
Z: 2156, X: 1186, Y: 1217
Z: 2157, X: 1186, Y: 1217
Z: 2158, X: 1186, Y: 1217
Z: 2159, X: 1184, Y: 1217
Z: 2160, X: 1183, Y: 1218
Z: 2161, X: 1183, Y: 1218
Z: 2162, X: 1183, Y: 1218
Z: 2163, X: 1183, Y: 1218
Z: 2164, X: 1183, Y: 1218
Z: 2165, X: 1184, Y: 1218
Z: 2166, X: 1184, Y: 1218
Z: 2167, X: 1184, Y: 1218
Z: 2168, X: 1184, Y: 1217
Z: 2169, X: 1183, Y: 1216
Z: 2170, X: 1183, Y: 1215
Z: 2171, X: 1183, Y: 1215
Z: 2172, X: 1183, Y: 1214
Z: 2173, X: 1183, Y: 1214
Z: 2174, X: 1183, Y: 1214
Z: 2175, X: 1183, Y: 1214
Z: 2176, X: 1183, Y: 1214
Z: 2177, X: 1183, Y: 1218
Z: 2178, X: 1183, Y: 1218
Z: 2179, X: 1183, Y: 1218
Z: 2180, X: 1183, Y: 1218
Z: 2181, X: 1183, Y: 1218
Z: 2182, X: 1183, Y: 1218
Z: 2183, X: 1183, Y: 1218
Z: 2184, X: 1183, Y: 1218
Z: 2185, X: 1183, Y: 1218
Z: 2186, X: 1183, Y: 1218
Z: 2187, X: 1183, Y: 1218
Z: 2188, X: 1183, Y: 1218
Z: 2189, X: 1183, Y: 1218
Z: 2190, X: 1183, Y: 1218
Z: 2191, X: 1183, Y: 1218
Z: 2192, X: 1183, Y: 1218
Z: 2193, X: 1183, Y: 1217
Z: 2194, X: 1183, Y: 1217
Z: 2195, X: 1183, Y: 1217
Z: 2196, X: 1183, Y: 1217
Z: 2197, X: 1183, Y: 1217
Z: 2198, X: 1183, Y: 1217
Z: 2199, X: 1183, Y: 1217
Z: 2200, X: 1180, Y: 1217
Z: 2201, X: 1178, Y: 1215
Z: 2202, X: 1178, Y: 1214
Z: 2203, X: 1178, Y: 1214
Z: 2204, X: 1177, Y: 1216
Z: 2205, X: 1173, Y: 1223
Z: 2206, X: 1173, Y: 1224
Z: 2207, X: 1173, Y: 1224
Z: 2208, X: 1173, Y: 1224
Z: 2209, X: 1173, Y: 1224
Z: 2210, X: 1173, Y: 1224
Z: 2211, X: 1173, Y: 1224
Z: 2212, X: 1173, Y: 1224
Z: 2213, X: 1173, Y: 1224
Z: 2214, X: 1173, Y: 1224
Z: 2215, X: 1173, Y: 1224
Z: 2216, X: 1173, Y: 1224
Z: 2217, X: 1173, Y: 1224
Z: 2218, X: 1172, Y: 1223
Z: 2219, X: 1171, Y: 1220
Z: 2220, X: 1170, Y: 1218
Z: 2221, X: 1169, Y: 1216
